fund_house,scheme_type,scheme_category,scheme_code,scheme_name,cag,risk
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,119125,DSP Liquidity Fund - Direct Plan - Growth,2426.7425516666667,76422.2127685245
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,119127,Tata Medium Term Fund- Direct Plan- Growth,26.590495454545454,6.120379216342974
Indiabulls Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,119135,Indiabulls Liquid Fund - Direct Plan - Growth Option,1649.40285,36413.937994068954
Indiabulls Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,119143,Indiabulls Ultra Short Term Fund - Direct Plan - Growth Option,1685.727975,47865.47938115461
Essel Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,119164,Essel Liquid Fund-Direct Plan-Growth Option,1867.1410406779662,45998.19701574919
Essel Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,119186,Essel Ultra Short Term Fund - Direct Plan-Growth Option,1897.9698386363634,51045.71523894283
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,119205,DSP Ultra Short Fund - Direct Plan - Growth,2326.27875,72817.55431284067
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,119226,DSP Short Term Fund - Direct Plan - Growth,29.974279545454543,15.819361054808883
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,119239,DSP Strategic Bond Fund - Direct Plan - Growth,2055.920781818182,78219.13624279377
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,119283,L&T Overnight Fund - Direct Plan - Growth,1356.4119966101694,19707.015191702023
Union Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,119303,Union Liquid Fund - Direct Plan - Growth Option,1666.9657656250001,27710.0105353735
Union Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,119311,Union Dynamic Bond Fund - Direct Plan - Growth Option,15.492715909090908,3.3077332745196277
Baroda Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,119337,Baroda Dynamic Bond Fund - Plan B (Direct) - Growth Option,16.216856818181817,2.939393383362604
Baroda Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,119341,BARODA GILT FUND - Plan B (Direct) - Growth Option,27.701768181818185,13.513079094896693
BOI AXA Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,119369,BOI AXA Liquid Fund- Direct Plan- Growth,1943.7217015625001,48659.97417324077
BOI AXA Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,119379,BOI AXA Ultra Short Duration Fund- Direct Plan- Growth,2066.5380704545455,73139.56090751436
BOI AXA Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,119382,BOI AXA Short Term Income Fund-Direct Plan- Growth,18.304113636363635,3.089513933904958
BOI AXA Mutual Fund,Open Ended Schemes,Debt Scheme - Medium to Long Duration Fund,119393,BOI AXA Conservative Hybrid Fund Fund-Direct Plan-Growth,19.317086363636367,3.369049069814049
Baroda Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,119400,Baroda Short Term Bond Fund - Plan B (Direct) - Growth Option,18.556645454545453,6.908701997024793
Baroda Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,119410,Baroda Treasury Advantage Fund - Plan B (Direct) - Growth Option,1827.1468659090906,73216.95506066544
Baroda Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,119415,BARODA LIQUID FUND - PLAN B (DIRECT) - GROWTH OPTION,1948.7581655172414,51608.92985168881
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,119424,Tata Money Market Fund- Direct Plan- Growth,3020.54301724138,78106.72630138762
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,119425,L&T Gilt Fund - Direct Plan - Growth,44.41003863636363,42.749316333279964
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,119428,L&T Flexi Bond Fund - Direct Plan- Growth,18.878856818181816,7.378387571998968
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,119431,L&T Money Market Fund -Direct Plan- Growth,17.026056818181818,5.318967736544423
Principal Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,119448,Principal Low Duration Fund - Direct Plan - Growth Option,2650.4536136363636,57427.16389235256
Principal Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,119462,Principal Short Term Debt Fund- Direct Plan  - Growth Option,30.187300000000004,9.91239640272727
Principal Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,119468,Principal Cash Management Fund - Direct Plan - Growth Option,1593.8234396551723,16838.332389047224
Principal Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,119474,Principal Ultra Short Term Fund- Direct Plan -Growth Option,1900.0678090909093,35808.58648924308
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,119498,Aditya Birla Sun Life Short Term Fund - Growth - Direct Plan,29.048302272727277,16.060454148858472
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,119501,Aditya Birla Sun Life Savings Fund - Growth - Direct Plan,336.0275454545454,1953.339192842934
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,119505,Aditya Birla Sun Life Dynamic Bond Fund - Growth - Direct Plan,29.925013636363634,9.5952618052686
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,119511,Aditya Birla Sun Life Money Manager Fund - Growth - Direct Plan,224.87207735849054,781.4827931006192
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,119523,Aditya Birla Sun Life Low duration Fund - Growth - Direct Plan,427.3029931818182,3345.6537021251806
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,119533,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,65.58516136363636,82.1121732596436
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,119539,Aditya Birla Sun Life Medium Term Plan - Growth - Direct Plan,21.268315909090912,5.143212380883264
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,119550,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,219.87454318181815,972.7695240574533
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,119568,Aditya Birla Sun Life Liquid Fund - Growth - Direct Plan,273.2804,981.3977013793442
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,119605,Aditya Birla Sun Life Government Securities Fund - Growth - Direct Plan,49.04278181818181,62.42630875194216
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,119621,Sundaram Corporate Bond Fund -  Direct Plan - Growth Option,24.24973636363637,11.377921413677687
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,119625,Sundaram BANKING AND PSU DEBT FUND- Direct Plan - Growth Option,26.92484545454545,10.977510686570247
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,119632,Sundaram Short Term Credit Risk Fund - Direct Plan - Growth Option,24.91881395348837,5.740148812363438
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Medium to Long Duration Fund,119657,Aditya Birla Sun Life Income Fund - Growth - Direct Plan,78.08947045454545,115.88589598980889
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,119664,Sundaram Short Term Debt Fund- Direct Plan - Growth Option,29.589236363636363,8.80761431231405
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,119671,SBI Dynamic Bond Fund - DIRECT PLAN - Growth,21.884161363636363,11.27211231100723
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,119675,Sundaram Medium Term Bond Fund- Direct Plan - Growth Option,49.54158636363636,38.50120501345042
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,119680,Sundaram Low Duration Fund - Direct Plan - Growth Option,23.305088636363635,5.590603560552688
Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,119686,Sundaram Money Fund - Direct Plan - Growth Option,35.5792578125,16.304045404626464
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,119707,SBI MAGNUM GILT FUND - DIRECT PLAN - GROWTH,38.63309772727273,37.25583695294938
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Medium to Long Duration Fund,119714,SBI Magnum Income Fund-DIRECT PLAN -Growth,42.58168409090909,39.64848498042873
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Medium to Long Duration Fund,119735,Kotak Bond - Growth - Direct,49.287275,43.993636917329546
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,119739,Kotak Bond Short Term Plan-(Growth) - Direct,33.11200227272727,21.273080717040287
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,119741,Kotak Credit Risk Fund - Growth - Direct,19.38975681818182,7.362813986998969
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,119746,Kotak Money Market Scheme - (Growth) - Direct,2761.8263396226416,111989.31033719865
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,119750,Kotak Savings Fund-Growth - Direct,27.659995454545456,12.360936277252067
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,119755,Kotak Dynamic Bond Fund - Growth - Direct,22.637931818181816,12.575662775805785
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,119757,Kotak Gilt-Investment  Provident Fund and Trust-Growth - Direct,62.52360227272725,92.46784862385847
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,119759,Kotak Gilt-Investment Regular-Growth - Direct,61.0765340909091,87.57236487042871
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,119766,Kotak Liquid - Growth - Direct,3439.330984745763,153010.58606744467
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,119786,L&T Credit Risk Fund- Direct Plan - Growth,19.36369318181818,4.686956111089876
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,119790,L&T Liquid Fund - Direct Plan -Growth,2327.366461016949,71198.17108935559
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,119795,L&T Banking and PSU Debt Fund - Direct Plan - Growth,15.412734090909085,4.3017381386105376
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,119798,SBI CREDIT RISK FUND - DIRECT PLAN -GROWTH,27.785454545454545,13.718185892479339
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,119800,SBI Liquid Fund - DIRECT PLAN -Growth,2649.7099753846155,87758.02305230984
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,119809,L&T Low Duration Fund-Direct Plan-Growth,18.257290909090905,5.3922042408264454
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,119812,SBI MAGNUM LOW DURATION FUND - DIRECT PLAN - GROWTH,2211.1440613636364,78145.70696912058
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,119816,SBI SHORT TERM DEBT FUND - DIRECT PLAN -GROWTH,20.084720454545455,7.313309537536156
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,119821,SBI  SAVINGS FUND - DIRECT PLAN - GROWTH,27.200922727272722,12.321243686301653
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,119824,SBI MAGNUM MEDIUM DURATION FUND - DIRECT PLAN - GROWTH,30.455036363636363,23.670503578223137
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,119828,SBI MAGNUM ULTRA SHORT DURATION FUND - DIRECT PLAN - GROWTH,3703.783603448276,197965.3393364338
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,119833,SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH,2829.952964615384,77356.02844648814
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,119844,L&T Triple Ace Bond Fund - Direct Plan -Growth,44.855468181818175,38.148829463987596
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,119849,L&T Ultra Short Term Fund-Direct Plan - Growth,28.180218181818177,12.749841420578512
L&T Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,119856,L&T Short Term Bond Fund -Direct Plan- Growth,16.724999999999998,4.957845487727273
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,119861,Tata Liquid Fund- Direct Plan-Growth,2654.8545841269847,91883.7404532229
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,119863,Tata Treasury Advantage Fund - Direct Plan - Growth,2568.0374409090914,81810.12029392425
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Medium to Long Duration Fund,119876,Tata Income Fund - Direct Plan - Growth,53.46733636363637,47.46018165549586
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,119949,Tata Short Term Bond Fund - Direct Plan - Growth,32.154227272727276,12.952836264256193
Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,119953,Tata Gilt Securities Fund- Direct Plan - Growth,51.54820909090908,50.16996241173554
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,119984,BNP Paribas Corporate Bond Fund - Direct Plan - Growth Option,18.567090909090908,4.33673528855372
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,119992,BNP Paribas Flexi Debt Fund - Direct Plan - Growth Option,30.03011590909091,15.915629295428722
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,120008,BNP Paribas LOW DURATION Fund - Direct Plan - Growth Option,26.450120454545456,11.533413227081615
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,120038,HSBC Cash Fund -  Growth Direct,1683.6394684210527,36801.4031557397
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,120048,HSBC Flexi Debt Fund - Growth Direct,23.597995454545455,8.491535261342976
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Medium to Long Duration Fund,120059,HSBC Debt Fund - Growth Direct,28.939811363636366,12.48103069509814
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,120062,HSBC Short Duration Fund - Growth Direct,28.38812272727273,7.95586681630165
HSBC Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,120066,HSBC Low Duration Fund - Growth Direct,15.040090909090909,2.0795391717355365
PGIM India Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,120084,PGIM India Dynamic Bond Fund - Direct Plan-Growth Option,1693.8935840909091,67483.60256960541
BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,120131,BNP Paribas Short Term  Fund - Direct Plan - Growth Option,19.944463636363636,6.575864535950413
SBI Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund with 10 year constant duration,120137,SBI MAGNUM CONSTANT MATURITY FUND - DIRECT PLAN - GROWTH,37.27662727272727,39.50416463061984
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,120197,ICICI Prudential Liquid Fund - Direct Plan - Growth,251.09300666666664,816.094584349289
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,120211,ICICI Prudential Money Market Fund Option - Direct Plan -  Growth,232.92237924528305,803.3676105503239
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,120249,LIC MF Liquid Fund-Direct Plan-Growth,3071.8443186440677,124045.50010552387
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120256,ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Growth,19.637609090909088,7.326722974917356
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Medium to Long Duration Fund,120279,LIC MF Bond Fund-Direct Plan-Growth,46.91232954545455,33.311552257536164
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,120282,LIC MF Government Securities Fund-Direct Plan-Growth,38.544575,32.234586008693185
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,120299,UTI MMF - Direct Plan - Growth Option,1877.694301724138,50898.72672845569
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,120304,UTI-  Liquid Cash Plan - Direct Plan - Growth Option,2767.796178461538,98207.94570385676
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,120315,LIC MF Savings Fund-Direct Plan-Growth,26.73307954545454,9.879790632536155
LIC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120338,LIC MF Banking & PSU Debt Fund-Direct Plan-Growth,22.3278,9.097683001818183
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,120389,Axis Liquid Fund - Direct Plan - Growth Option,1871.2608453125001,45598.63778647187
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,120398,ICICI Prudential Savings Fund - Direct Plan - Growth,327.4693477272727,1832.2542112615856
JM Financial Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,120406,JM Liquid Fund (Direct) - Growth Option,46.45328305084746,28.743996196661875
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Floater Fund,120425,ICICI Prudential Floating Interest Fund - Direct Plan - Growth,263.48229318181825,1278.8505627674533
JM Financial Mutual Fund,Open Ended Schemes,Debt Scheme - Medium to Long Duration Fund,120430,JM Income Fund (Direct) - Growth Option,47.867824999999996,13.954948327784091
JM Financial Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,120435,JM Dynamic Debt Fund - (Direct) - Growth Option,26.79911363636364,12.204143003904958
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120438,Axis Banking & PSU Debt Fund - Direct Plan - Growth Option,1596.5369613636365,49723.21900034737
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,120444,Invesco India Banking & PSU Debt Fund - Direct Plan -  Growth Option,1476.299443181818,34821.20883091155
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,120447,Axis Gilt Fund - Direct Plan - Growth Option,15.455018181818183,4.655868406487603
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,120451,Axis Dynamic Bond Fund - Direct Plan - Growth Option,18.484781818181816,7.584401698305785
JM Financial Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,120458,JM Ultra Short Duration Fund - (Direct) - Growth Option,23.738118181818184,6.0569693410330565
JM Financial Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,120471,JM Short Term Fund (Direct) - Growth Option,23.667638636363634,4.931595048734503
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,120475,Axis Strategic Bond Fund - Direct Plan - Growth Option,17.10429545454545,5.857012979979339
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,120497,Invesco India Corporate Bond Fund - Direct Plan - Growth,2018.1971977272726,66977.25864604248
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,120507,Invesco India Money Market Fund - Direct Plan - Growth,1968.2950272727276,57949.69562732563
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,120510,Axis Short Term Fund - Direct Plan - Growth Option,19.284125000000003,7.196927221875
Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,120513,Axis Treasury Advantage Fund - Direct Plan - Growth Option,1942.6130909090907,65246.681509139475
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,120520,Invesco India Gilt Fund - Direct  Plan - Growth,1880.6840045454542,68958.97524386724
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,120537,Invesco India Liquid Fund - Direct Plan - Growth,2342.994278333333,73478.02505736004
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,120541,Invesco India Ultra Short Term Fund - Direct Plan - Growth,1775.1511227272727,54063.510304388124
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,120560,Invesco India Short Term Fund - Direct Plan - Growth,2340.877543181818,93334.86529927292
Invesco Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,120570,Invesco India Treasury Advantage Fund - Direct Plan - Growth,2399.0532136363636,96126.53294715755
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,120590,ICICI Prudential Gilt Fund - Direct Plan - Growth,60.65370681818183,88.70047056199896
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,120603,ICICI Prudential All Seasons Bond Fund - Direct Plan - Growth,21.544209090909092,11.376858520826447
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Medium to Long Duration Fund,120619,ICICI Prudential Bond Fund - Direct Plan - Growth,24.244922727272726,11.119358981301652
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,120670,ICICI Prudential Medium Term Bond Fund - Direct Plan - Growth,27.338618181818177,13.579810066487607
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,120676,ICICI Prudential Ultra Short Term Fund - Direct Plan -  Growth,17.761375,6.351273255965908
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Medium to Long Duration Fund,120689,UTI Bond Fund-Growth - Direct,50.63612727272727,19.92691594834711
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Corporate Bond Fund,120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,17.896070454545455,5.92679557935434
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,120711,ICICI Prudential Credit Risk Fund - Direct Plan - Growth,18.95178409090909,7.306991289974173
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,120718,UTI - Short Term Income Fund - Direct Plan - Growth Option,20.55244318181818,4.334116312908058
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Low Duration Fund,120735,UTI - Treasury Advantage Fund - Direct Plan - Growth Option,2294.4702295454545,50583.77686144479
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Long Duration Fund,120743,ICICI Prudential Long Term Bond Fund - Direct Plan - Growth,56.78017727272727,82.16674789130167
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,120746,UTI - Ultra Short Term Fund - Direct Plan - Growth Option,2812.5935931818185,107730.8578000906
ICICI Prudential Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,120754,ICICI Prudential Short Term Fund - Direct Plan - Growth Option,36.57315454545455,27.158476584752066
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,120762,UTI Dynamic Bond Fund - Direct Plan - Growth Option,19.389511363636363,3.9727464832799586
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Credit Risk Fund,120764,UTI Credit Risk Fund - Direct Plan - Growth Option,15.274854545454543,3.6204478247520666
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,120785,UTI - Overnight Fund - Direct Plan - Growth Option,1300.3751980392153,1703790.6526064966
UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Gilt Fund,120792,UTI - GILT FUND - Direct Plan - Growth Option,38.196729545454545,34.03576483162706
quant Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,120830,Quant Dynamic Bond-Growth Option-Direct Plan,55.61957045454546,26.130629781172527
quant Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,120837,Quant Liquid Fund-Growth Option-Direct Plan,26.5258746031746,9.627668932370872
quant Mutual Fund,Open Ended Schemes,Debt Scheme - Money Market Fund,120845,Quant Money Market Fund-Growth Option-Direct Plan,26.611034090909087,10.222469959974173
Indiabulls Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,121153,Indiabulls Income Fund - Direct Plan - Growth Option,14.710156818181817,4.060109148362603
Indiabulls Mutual Fund,Open Ended Schemes,Debt Scheme - Medium Duration Fund,121158,Indiabulls Income Fund - Regular Plan - Growth Option,14.049838636363633,3.161782172825413
IDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,121279,IDFC Banking & PSU Debt Fund-Direct Plan- Growth Option,14.768634090909092,4.001082258155991
IDFC Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,121280,IDFC Banking & PSU Debt Fund-Regular Plan- Growth Option,14.665265909090907,3.7342166081559927
IIFL Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,122612,IIFL Dynamic Bond Fund - Regular Plan - Growth Option,13.54124090909091,2.2781904633264465
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Floater Fund,122644,Aditya Birla Sun Life Floating Rate Fund-Regular Plan-Growth,208.22615227272726,743.7778088288584
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Floater Fund,122646,Aditya Birla Sun Life Floating Rate Fund-Direct Plan-Growth,210.59957272727272,807.4575956074382
Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Debt Scheme - Floater Fund,122650,Aditya Birla Sun Life Floating Rate Fund-Retail Plan-Growth,301.16694545454544,1555.890564807479
IIFL Mutual Fund,Open Ended Schemes,Debt Scheme - Dynamic Bond,122715,IIFL Dynamic Bond Fund Direct Plan Growth,13.871440909090909,2.8240985360537185
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,123690,Kotak Banking and PSU Debt - Growth,38.598915909090906,27.051061658155984
Kotak Mahindra Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,123693,Kotak Banking and PSU Debt Direct - Growth,39.082699999999996,30.147385917727267
Indiabulls Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,123704,Indiabulls Short Term Fund - Direct Plan - Growth Option,1474.7656363636363,37890.98088617958
Indiabulls Mutual Fund,Open Ended Schemes,Debt Scheme - Short Duration Fund,123708,Indiabulls Short Term Fund - Regular Plan - Growth Option,1400.2639068181818,25418.770893388813
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,124172,DSP Banking & PSU Debt Fund - Regular Plan - Growth,14.434168181818183,3.5868136571694222
DSP Mutual Fund,Open Ended Schemes,Debt Scheme - Banking and PSU Fund,124175,DSP Banking & PSU Debt Fund - Direct Plan - Growth,14.645120454545452,3.988592319354339
Motilal Oswal Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,124233,Motilal Oswal Ultra Short Term Fund (MOFUSTF)-Regular Plan- Growth,12.515729545454546,0.46120784435433887
Motilal Oswal Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,124234,Motilal Oswal Ultra Short Term Fund (MOFUSTF) -Direct Plan- Growth,12.799645454545457,0.5694296620247932
